IID,ancestry,white_brit,Unnamed: 0
4129219,United Kingdom,1,420172
5047474,United Kingdom,1,385401
4931079,United Kingdom,1,250348
4720062,United Kingdom,1,359199
3090946,United Kingdom,1,216776
2146058,United Kingdom,1,327373
1801633,United Kingdom,1,437347
5376412,United Kingdom,1,249059
2010007,United Kingdom,1,295477
3708002,United Kingdom,1,235740
1100853,United Kingdom,1,282842
4132650,United Kingdom,1,72472
2632617,United Kingdom,1,422888
5096374,United Kingdom,1,287108
4739909,United Kingdom,1,476519
5273972,United Kingdom,1,394683
5000944,United Kingdom,1,464428
5139214,United Kingdom,1,369532
4786559,United Kingdom,1,124988
5682474,United Kingdom,1,292444
5162818,United Kingdom,1,11178
1529115,United Kingdom,1,458654
1821619,United Kingdom,1,309255
3075414,United Kingdom,1,483176
4685318,United Kingdom,1,110346
1334452,United Kingdom,1,58617
1460626,United Kingdom,1,440941
5789069,United Kingdom,1,25580
4296294,United Kingdom,1,470196
5398920,United Kingdom,1,114495
4973784,United Kingdom,1,396771
2442900,United Kingdom,1,30115
3502634,United Kingdom,1,56943
4942779,United Kingdom,1,398883
2628652,United Kingdom,1,102557
4219847,United Kingdom,1,175630
5203811,United Kingdom,1,338501
5369116,United Kingdom,1,322506
2823333,United Kingdom,1,103783
1663825,United Kingdom,1,300258
2247474,United Kingdom,1,180916
1325372,United Kingdom,1,138683
5617313,United Kingdom,1,385409
3310575,United Kingdom,1,87251
3390719,United Kingdom,1,144843
1171192,United Kingdom,1,107089
4735299,United Kingdom,1,213325
5340800,United Kingdom,1,469171
5337694,United Kingdom,1,327534
1589287,United Kingdom,1,319871
3792709,United Kingdom,1,403011
4441451,United Kingdom,1,6054
1299566,United Kingdom,1,162103
1811821,United Kingdom,1,363011
1197034,United Kingdom,1,54283
1025675,United Kingdom,1,314930
4266654,United Kingdom,1,84343
4611173,United Kingdom,1,346701
2247103,United Kingdom,1,338275
1185111,United Kingdom,1,390296
4808529,United Kingdom,1,299766
1166464,United Kingdom,1,437104
4895694,United Kingdom,1,75460
3528782,United Kingdom,1,170265
5077245,United Kingdom,1,45204
1447320,United Kingdom,1,243411
4623296,United Kingdom,1,405308
4748581,United Kingdom,1,260396
3151637,United Kingdom,1,219874
3111117,United Kingdom,1,240163
1402020,United Kingdom,1,98513
4964954,United Kingdom,1,169325
1198517,United Kingdom,1,36446
3653028,United Kingdom,1,186463
2076157,United Kingdom,1,45306
5761695,United Kingdom,1,433965
3639376,United Kingdom,1,416897
1850155,United Kingdom,1,260930
4269561,United Kingdom,1,221192
3010790,United Kingdom,1,57495
4183899,United Kingdom,1,255734
3782153,United Kingdom,1,74866
3566058,United Kingdom,1,235640
1511605,United Kingdom,1,141782
5968610,United Kingdom,1,257164
3297439,United Kingdom,1,241418
5543007,United Kingdom,1,329135
2605070,United Kingdom,1,333371
2603515,United Kingdom,1,18687
4272221,United Kingdom,1,48722
5895462,United Kingdom,1,177099
4318939,United Kingdom,1,287856
3653661,United Kingdom,1,6716
1000523,United Kingdom,1,68865
4323842,United Kingdom,1,212537
3797214,United Kingdom,1,392939
1182107,United Kingdom,1,259350
5071874,United Kingdom,1,105813
2956814,United Kingdom,1,276903
3006175,United Kingdom,1,50817
3377141,United Kingdom,1,449964
1646668,United Kingdom,1,268644
4843401,United Kingdom,1,387737
4743625,United Kingdom,1,112192
1976069,United Kingdom,1,147269
2268710,United Kingdom,1,347196
4171104,United Kingdom,1,93838
3560043,United Kingdom,1,74778
3167284,United Kingdom,1,125922
1566562,United Kingdom,1,179935
2222098,United Kingdom,1,265742
2073716,United Kingdom,1,363843
4145343,United Kingdom,1,68906
3879648,United Kingdom,1,464341
6016881,United Kingdom,1,199427
2910746,United Kingdom,1,129133
4324569,United Kingdom,1,265324
2393362,United Kingdom,1,12580
5981514,United Kingdom,1,335466
4994584,United Kingdom,1,347765
4768727,United Kingdom,1,43993
5566948,United Kingdom,1,117901
4795164,United Kingdom,1,230494
2647263,United Kingdom,1,255543
3634648,United Kingdom,1,385291
1017150,United Kingdom,1,294238
5788155,United Kingdom,1,350505
4089649,United Kingdom,1,322277
2374413,United Kingdom,1,363493
3894206,United Kingdom,1,185487
1974931,United Kingdom,1,240952
1699668,United Kingdom,1,5628
2614444,United Kingdom,1,19268
3715721,United Kingdom,1,190186
5808189,United Kingdom,1,484937
2055317,United Kingdom,1,22350
1799273,United Kingdom,1,469662
3642743,United Kingdom,1,72325
1217534,United Kingdom,1,393876
5539786,United Kingdom,1,235273
2822446,United Kingdom,1,137135
4849271,United Kingdom,1,255246
4128383,United Kingdom,1,301212
2901793,United Kingdom,1,565
5942248,United Kingdom,1,248026
3182668,United Kingdom,1,455175
4425553,United Kingdom,1,214909
2077558,United Kingdom,1,414617
3929193,United Kingdom,1,76155
5231587,United Kingdom,1,175581
5976814,United Kingdom,1,36996
3229443,United Kingdom,1,266285
5518629,United Kingdom,1,470859
5032605,United Kingdom,1,305093
3618191,United Kingdom,1,392165
4769530,United Kingdom,1,421459
2457767,United Kingdom,1,386386
4765266,United Kingdom,1,40164
4286338,United Kingdom,1,333712
3844272,United Kingdom,1,459242
5287270,United Kingdom,1,464068
3429360,United Kingdom,1,227035
2458070,United Kingdom,1,424324
4190222,United Kingdom,1,117270
1962686,United Kingdom,1,188377
2030659,United Kingdom,1,170294
1625032,United Kingdom,1,260441
4735852,United Kingdom,1,413867
3041067,United Kingdom,1,45360
5008267,United Kingdom,1,433193
5591348,United Kingdom,1,467223
2166209,United Kingdom,1,180776
2968847,United Kingdom,1,360376
3018621,United Kingdom,1,52040
3587755,United Kingdom,1,33613
1187736,United Kingdom,1,331543
2077978,United Kingdom,1,132818
4213620,United Kingdom,1,234280
4204453,United Kingdom,1,450454
5310368,United Kingdom,1,446418
1330754,United Kingdom,1,107532
2664606,United Kingdom,1,47195
4033189,United Kingdom,1,129562
2708214,United Kingdom,1,380076
5340573,United Kingdom,1,138189
4804137,United Kingdom,1,421608
4138558,United Kingdom,1,335653
2920659,United Kingdom,1,390225
4460034,United Kingdom,1,50264
4120797,United Kingdom,1,339124
2549390,United Kingdom,1,230182
1354019,United Kingdom,1,182168
1012766,United Kingdom,1,252843
2510650,United Kingdom,1,485401
2818150,United Kingdom,1,355386
5224276,United Kingdom,1,376038
1743042,United Kingdom,1,169945
1057377,United Kingdom,1,297595
1435261,United Kingdom,1,422480
2804834,United Kingdom,1,230326
1714051,United Kingdom,1,139707
1956107,United Kingdom,1,450740
3342450,United Kingdom,1,370473
1438654,United Kingdom,1,94659
1747506,United Kingdom,1,458250
1452560,United Kingdom,1,131928
1771956,United Kingdom,1,319556
1460339,United Kingdom,1,254083
3372480,United Kingdom,1,398728
2246200,United Kingdom,1,88431
3536326,United Kingdom,1,394448
3888352,United Kingdom,1,420210
3270957,United Kingdom,1,258689
4835974,United Kingdom,1,306932
2531904,United Kingdom,1,177884
5793676,United Kingdom,1,107737
1748733,United Kingdom,1,142517
1261704,United Kingdom,1,467964
1260082,United Kingdom,1,361130
3910550,United Kingdom,1,25204
4796196,United Kingdom,1,418982
2194460,United Kingdom,1,337778
3107934,United Kingdom,1,217766
1471086,United Kingdom,1,107690
3214166,United Kingdom,1,462731
1383281,United Kingdom,1,221613
3975258,United Kingdom,1,118239
3882623,United Kingdom,1,269195
2465436,United Kingdom,1,48871
2655390,United Kingdom,1,355240
5540760,United Kingdom,1,422216
2698159,United Kingdom,1,53821
5913476,United Kingdom,1,377421
3412499,United Kingdom,1,247079
4301117,United Kingdom,1,190665
2294216,United Kingdom,1,210922
3982496,United Kingdom,1,94134
5098478,United Kingdom,1,59080
3639812,United Kingdom,1,212664
2582015,United Kingdom,1,105586
1366899,United Kingdom,1,223582
4287878,United Kingdom,1,453623
3390120,United Kingdom,1,32391
4040329,United Kingdom,1,387338
3275972,United Kingdom,1,97128
2615030,United Kingdom,1,116836
5743837,United Kingdom,1,340626
3875536,United Kingdom,1,191262
1418342,United Kingdom,1,230918
4172963,United Kingdom,1,257744
1751256,United Kingdom,1,258008
4550704,United Kingdom,1,153395
1481942,United Kingdom,1,218154
5559406,United Kingdom,1,428199
2280628,United Kingdom,1,310829
4393929,United Kingdom,1,18535
2092441,United Kingdom,1,280398
1930821,United Kingdom,1,284457
3853922,United Kingdom,1,333351
4079178,United Kingdom,1,206077
5126971,United Kingdom,1,360829
3994986,United Kingdom,1,393397
3083563,United Kingdom,1,188077
4462215,United Kingdom,1,475335
3627522,United Kingdom,1,168254
3195631,United Kingdom,1,474071
4382227,United Kingdom,1,248844
2717359,United Kingdom,1,311834
2702980,United Kingdom,1,457560
2824578,United Kingdom,1,449626
2186587,United Kingdom,1,482879
3934198,United Kingdom,1,307368
2604156,United Kingdom,1,376905
4953468,United Kingdom,1,466142
3484052,United Kingdom,1,69004
2610224,United Kingdom,1,464038
2840631,United Kingdom,1,287758
2931815,United Kingdom,1,45030
3292561,United Kingdom,1,41791
2978045,United Kingdom,1,56105
1680084,United Kingdom,1,465441
5717657,United Kingdom,1,149597
5693636,United Kingdom,1,394738
5841162,United Kingdom,1,437202
2335688,United Kingdom,1,381949
1639590,United Kingdom,1,326463
4163647,United Kingdom,1,152493
5645254,United Kingdom,1,118898
4262754,United Kingdom,1,464960
4006666,United Kingdom,1,368486
4309378,United Kingdom,1,247838
3487618,United Kingdom,1,350730
3253548,United Kingdom,1,32408
2371646,United Kingdom,1,385916
3123038,United Kingdom,1,435031
5809950,United Kingdom,1,185198
4912591,United Kingdom,1,139932
2791928,United Kingdom,1,391702
4163620,United Kingdom,1,341866
1663986,United Kingdom,1,45907
3534952,United Kingdom,1,182326
3931978,United Kingdom,1,161316
1141475,United Kingdom,1,372512
3815382,United Kingdom,1,176910
1807621,United Kingdom,1,157889
1816965,United Kingdom,1,327279
3017717,United Kingdom,1,308196
3541749,United Kingdom,1,108916
1607856,United Kingdom,1,477784
2597573,United Kingdom,1,14779
5119402,United Kingdom,1,399862
2222183,United Kingdom,1,932
3296174,United Kingdom,1,425678
5045559,United Kingdom,1,130616
5487329,United Kingdom,1,399235
1685115,United Kingdom,1,364530
3040044,United Kingdom,1,469896
4407280,United Kingdom,1,8910
2774971,United Kingdom,1,52345
2428225,United Kingdom,1,418279
4081910,United Kingdom,1,333034
2259589,United Kingdom,1,329144
4438017,United Kingdom,1,332668
1448637,United Kingdom,1,255231
4065892,United Kingdom,1,410412
4685595,United Kingdom,1,133236
5607666,United Kingdom,1,403041
3373577,United Kingdom,1,256070
1247974,United Kingdom,1,69623
2730928,United Kingdom,1,271586
5271077,United Kingdom,1,370258
3771154,United Kingdom,1,356804
2695559,United Kingdom,1,139301
4603165,United Kingdom,1,35680
2061320,United Kingdom,1,355884
3904561,United Kingdom,1,332348
1788916,United Kingdom,1,406609
3592012,United Kingdom,1,126462
2418094,United Kingdom,1,210988
4402900,United Kingdom,1,74652
2033253,United Kingdom,1,303166
2066190,United Kingdom,1,51684
1363354,United Kingdom,1,446192
4363948,United Kingdom,1,195411
5228638,United Kingdom,1,172098
3120973,United Kingdom,1,216287
2907188,United Kingdom,1,405393
2470160,United Kingdom,1,229817
4105817,United Kingdom,1,404019
5004842,United Kingdom,1,311311
5778958,United Kingdom,1,123502
4761453,United Kingdom,1,69834
4142799,United Kingdom,1,28307
1121115,United Kingdom,1,296792
2111773,United Kingdom,1,433183
1349216,United Kingdom,1,258266
4092450,United Kingdom,1,250041
3254106,United Kingdom,1,205477
1876999,United Kingdom,1,33855
3538369,United Kingdom,1,459700
1670012,United Kingdom,1,236593
1473503,United Kingdom,1,125588
3439435,United Kingdom,1,52850
1866628,United Kingdom,1,371903
2016637,United Kingdom,1,425625
3157911,United Kingdom,1,195816
3759177,Italy,0,234091
5377795,Italy,0,211419
1543879,Italy,0,159503
1251247,Italy,0,326583
2983886,Italy,0,353229
4413323,Italy,0,201841
2729434,Italy,0,289210
4874270,Italy,0,20974
5226470,Italy,0,40033
2612128,Italy,0,100770
4411875,Italy,0,314296
4434222,Italy,0,86378
2161206,Italy,0,220659
2574049,Italy,0,326690
4018630,Italy,0,312569
3520412,Italy,0,461620
4714524,Italy,0,133499
2022260,Italy,0,285776
3556656,Italy,0,468062
3443017,Italy,0,353149
2515024,Italy,0,206314
1559442,Italy,0,22675
5014735,Italy,0,253324
5092759,Italy,0,160895
4490181,Italy,0,240793
5711190,Italy,0,393009
5740208,Italy,0,48470
4721602,Italy,0,68419
1744556,Italy,0,312632
3883724,Italy,0,275876
3545697,Italy,0,313181
5399178,Italy,0,472152
4440844,Italy,0,39360
4390973,Italy,0,134121
3449385,Italy,0,432301
1371860,Italy,0,179495
3904268,Italy,0,294101
2794515,Italy,0,32963
2207452,Italy,0,189144
2149536,Italy,0,161956
4860079,Italy,0,116271
5955151,Italy,0,253043
4346036,Italy,0,432305
2040968,Italy,0,173756
3155228,Italy,0,418243
1617610,Italy,0,197244
2767959,Italy,0,373686
4618857,Italy,0,485062
1196448,Italy,0,367883
1077361,Italy,0,54858
4235487,Italy,0,58978
4290887,Italy,0,132995
2705463,Italy,0,92147
2282563,Italy,0,77551
4286816,Italy,0,29222
1860623,Italy,0,182483
5374516,Italy,0,139957
1522372,Italy,0,391867
1046651,Italy,0,143536
1012895,Italy,0,113905
6010332,Italy,0,347283
4762618,Italy,0,250408
3640022,Italy,0,90320
4724693,Italy,0,292032
5200408,Italy,0,10641
5224738,Italy,0,294903
4676453,Italy,0,307621
2424880,Italy,0,377695
3832670,Italy,0,213811
4885319,Italy,0,411942
2196851,Italy,0,98564
2276251,Italy,0,190252
4522029,Italy,0,275262
5485057,Italy,0,250892
2762018,Italy,0,245433
4631731,Italy,0,424998
3935624,Italy,0,20180
4062576,Italy,0,427266
3125193,Italy,0,365696
2999057,Italy,0,409974
4959734,Italy,0,457721
3353692,Italy,0,62663
2134731,Italy,0,111266
3196910,Italy,0,375487
3923525,Italy,0,352211
1898522,Italy,0,210814
3328018,Italy,0,80152
1217478,Italy,0,303580
5837286,Italy,0,118196
4404132,Italy,0,473552
5827119,Italy,0,116571
4220713,Italy,0,455082
4797747,Italy,0,103733
1470480,Italy,0,90041
4054590,Italy,0,244131
5262012,Italy,0,28151
4154385,Italy,0,267302
5336752,Italy,0,341706
3509361,Italy,0,70629
1891624,Italy,0,49801
4519938,Italy,0,190576
4167005,Italy,0,228868
2457996,Italy,0,455898
1497896,Italy,0,417336
1102809,Italy,0,185343
3574008,Italy,0,45744
4764605,Italy,0,267688
3259444,Italy,0,19306
5073179,Italy,0,341756
3721253,Italy,0,256003
3871736,Italy,0,433691
1875375,Italy,0,80744
3889055,Italy,0,445992
4390293,Italy,0,234594
2678058,Italy,0,24475
2951173,Italy,0,420876
1621160,Italy,0,270488
5242829,Italy,0,64768
4512385,Italy,0,8589
2412266,Italy,0,323530
4723206,Italy,0,417598
2477664,Italy,0,398149
5759910,Italy,0,321177
1470335,Italy,0,160949
4836524,Italy,0,271291
1454615,Italy,0,138392
3957746,Italy,0,275994
3290674,Italy,0,73246
3587736,Italy,0,2969
5913100,Italy,0,48343
2079886,Italy,0,321639
1585877,Italy,0,171665
1173196,Italy,0,428088
1549338,Italy,0,165840
4601116,Italy,0,8896
4815406,Italy,0,285136
4729651,Italy,0,157041
2989679,Italy,0,407705
5144657,Italy,0,76142
2184218,Italy,0,183340
3077847,Italy,0,72664
1478061,Italy,0,343035
5175613,Italy,0,246951
4309229,Italy,0,468393
5628936,Italy,0,232990
1098518,Italy,0,483360
5263234,Italy,0,248002
2997882,Italy,0,395383
2647404,Italy,0,203527
5761616,Italy,0,32622
2029292,Italy,0,260814
4256680,Italy,0,238272
1706765,Italy,0,331563
1109556,Italy,0,368808
4978626,Italy,0,51433
1411669,Italy,0,246959
4201008,Italy,0,242265
3726709,Italy,0,413653
5755186,Italy,0,332540
4612065,Italy,0,249976
1374850,Italy,0,460088
5633527,Italy,0,378410
2481517,Italy,0,97567
3570166,Italy,0,477489
5057411,Italy,0,162589
3813478,Italy,0,470857
5681874,Italy,0,437668
5759419,Italy,0,477873
2610011,Italy,0,367798
4667996,Italy,0,218277
5625463,Italy,0,389089
1471160,Italy,0,106555
5454283,Italy,0,360211
3115069,Italy,0,213334
4008077,Italy,0,484751
4031229,Italy,0,56927
2366333,Italy,0,380829
1190173,Italy,0,120724
2549422,Italy,0,157721
4626105,Italy,0,191287
1738754,Italy,0,189246
3022347,Italy,0,233844
4615821,Italy,0,393987
3625236,Italy,0,205003
5812513,Italy,0,416882
2761337,Italy,0,461110
1015424,Italy,0,401322
1879512,Italy,0,455996
3325015,Italy,0,478566
3858832,Italy,0,15653
1410203,Italy,0,9995
2541640,Italy,0,330582
4299669,Italy,0,75706
5395791,Italy,0,175960
5692757,Italy,0,424479
1538532,Italy,0,105467
1175107,Italy,0,108204
2858185,Italy,0,207111
5871041,Italy,0,189668
1299912,Italy,0,382002
5207918,Italy,0,334279
5473127,Italy,0,110988
2759540,Italy,0,271776
4067596,Italy,0,269142
1390418,Italy,0,227061
4482299,Italy,0,377450
4519334,Italy,0,79295
5833008,Italy,0,27511
1809764,Italy,0,410294
5690995,Italy,0,139304
2353015,Italy,0,166404
1592107,Italy,0,300905
1613504,Italy,0,341624
1946239,Italy,0,299765
2299553,Italy,0,18866
1784674,Italy,0,478309
2111372,Italy,0,175496
1633788,Italy,0,199225
2554504,Italy,0,187540
4934416,Italy,0,124894
5673930,Italy,0,346375
1212658,Italy,0,376778
3601327,Italy,0,1571
4985274,Italy,0,27229
1997425,Italy,0,231419
5428614,Italy,0,232871
2451582,Italy,0,485205
3631490,Italy,0,289925
5082014,Italy,0,131372
2849352,Italy,0,293843
3171245,Italy,0,399480
5334854,Italy,0,405301
2333465,Italy,0,441182
3920363,Italy,0,203180
4693741,Italy,0,334395
2164940,Italy,0,442857
5338488,Italy,0,308273
2770387,Italy,0,80192
5902420,Italy,0,109075
1734775,Italy,0,369078
2673830,Italy,0,88762
1515584,Italy,0,71707
3035188,Italy,0,464383
5001336,Italy,0,268522
2009760,Italy,0,237062
2186737,Italy,0,2005
4393462,Italy,0,395152
1549978,Italy,0,230971
5371491,Italy,0,235540
1073671,Italy,0,47368
3632272,Italy,0,458328
5804400,Italy,0,479798
2068241,Italy,0,456431
